,zpid,price_str,price,zestimate,rent_zestimate,tax_assesed_value,beds,baths,sqft,lot_sqft,lot_acres,lat,lng,zip_code,city,state,address,status_type,status_text,home_type,is_preforeclosure,is_zillow_owned,days_on_zillow,link,miles_from_work,miles_from_work_class,price_per_square_foot,price_per_lot_size,lot_size_per_square_foot,beds_per_square_foot,baths_per_square_foot,beds_and_baths_per_square_foot,lot_sqft_vs_house_sqft,zestimate_vs_price,reveal_factor,good_deal_factor,location_factor,green_space_factor,interior_space_factor,space_cost_factor,reveal_factor_class
59,58685580,"$749,000",749000.0,734596.0,3200.0,748800.0,2.0,2.0,2106.0,22215.600000000002,0.51,39.734962,-104.98321,80203,Denver,CO,1196 N Grant St APT 701 Denver CO 80203,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1196-N-Grant-St-APT-701-Denver-CO-80203/58685580_zpid/,17.44232343935771,Worst,355.650522317189,33.715047084031035,20109.600000000002,1053.0,1053.0,526.5,10.54871794871795,-14404.0,,,,,,,
60,13404620,"$1,700,000",1700000.0,1664524.0,6962.0,861900.0,4.0,5.0,3889.0,7000.0,0.16069788797061524,39.709087,-104.926254,80246,Denver,CO,5240 E Dakota Ave Denver CO 80246,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5240-E-Dakota-Ave-Denver-CO-80246/13404620_zpid/,20.85798991584968,Worst,437.1303677037799,242.85714285714286,3111.0,972.25,777.8,432.1111111111111,1.7999485728979172,-35476.0,,,,,,,
61,13355550,"$2,240,000",2240000.0,2200177.0,3421.0,543200.0,5.0,6.0,4235.0,4690.0,0.10766758494031221,39.708157,-104.98121,80209,Denver,CO,462 S Pennsylvania St Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/462-S-Pennsylvania-St-Denver-CO-80209/13355550_zpid/,18.878096838769977,Worst,528.9256198347107,477.6119402985075,455.0,847.0,705.8333333333334,385.0,1.1074380165289257,-39823.0,,,,,,,
62,13330235,"$214,900",214900.0,214900.0,1300.0,165600.0,1.0,1.0,437.0,,,39.7344,-104.97265,80218,Denver,CO,1140 N Downing St APT 102 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1140-N-Downing-St-APT-102-Denver-CO-80218/13330235_zpid/,17.866948344669474,Worst,,,,,,,,0.0,,,,,,,
63,13349714,"$1,579,000",1579000.0,1550928.0,7191.0,1200200.0,4.0,5.0,4219.0,5227.2,0.12,39.714,-104.95565,80209,Denver,CO,2630 E Cherry Creek South Dr Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2630-E-Cherry-Creek-South-Dr-Denver-CO-80209/13349714_zpid/,19.501890973540924,Worst,374.2593031524058,302.0737679828589,1008.1999999999998,1054.75,843.8,468.77777777777777,1.2389665797582365,-28072.0,,,,,,,
64,13329562,"$515,000",515000.0,514600.0,2699.0,357700.0,2.0,2.0,1409.0,,,39.73711,-104.973816,80218,Denver,CO,1310 N Corona St APT 5 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1310-N-Corona-St-APT-5-Denver-CO-80218/13329562_zpid/,17.69199864902425,Worst,,,,,,,,-400.0,,,,,,,
65,13333302,"$250,000",250000.0,242490.0,1500.0,206100.0,1.0,1.0,612.0,,,39.73296,-104.981384,80203,Denver,CO,1045 N Pennsylvania St APT 605 Denver CO 80203,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1045-N-Pennsylvania-St-APT-605-Denver-CO-80203/13333302_zpid/,17.60902681903318,Worst,,,,,,,,-7510.0,,,,,,,
66,13347671,"$4,100,000",4100000.0,4003300.0,10798.0,2477800.0,3.0,4.0,5982.0,6289.0,0.14437557392102845,39.714245,-104.9672,80209,Denver,CO,1687 E Cedar Ave Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1687-E-Cedar-Ave-Denver-CO-80209/13347671_zpid/,19.063977987906117,Worst,685.3895018388499,651.9319446652886,307.0,1994.0,1495.5,854.5714285714286,1.0513206285523236,-96700.0,,,,,,,
67,13285353,"$2,225,000",2225000.0,2181372.0,8555.0,1902600.0,5.0,5.0,5313.0,6098.4,0.13999999999999999,39.74846,-104.927284,80207,Denver,CO,2055 Forest St Denver CO 80207,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2055-Forest-St-Denver-CO-80207/13285353_zpid/,19.060160564629093,Worst,418.78411443628835,364.8497966679785,785.3999999999996,1062.6,1062.6,531.3,1.1478260869565218,-43628.0,,,,,,,
68,13327823,"$2,200,000",2200000.0,2200000.0,6923.0,1375200.0,4.0,3.0,3700.0,6250.0,0.14348025711662074,39.724815,-104.94409,80206,Denver,CO,535 Garfield St Denver CO 80206,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/535-Garfield-St-Denver-CO-80206/13327823_zpid/,19.42396402698202,Worst,594.5945945945946,352.0,2550.0,925.0,1233.3333333333333,528.5714285714286,1.6891891891891893,0.0,,,,,,,
69,63359816,"$779,000",779000.0,752367.0,2499.0,533800.0,2.0,2.0,1176.0,,,39.71487,-104.95524,80209,Denver,CO,2700 E Cherry Creek South Dr APT 111 Denver CO 80209,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/2700-E-Cherry-Creek-South-Dr-APT-111-Denver-CO-80209/63359816_zpid/,19.47441510148338,Worst,,,,,,,,-26633.0,,,,,,,
70,13329268,"$1,199,000",1199000.0,1171594.0,5400.0,906700.0,3.0,3.0,3382.0,2178.0,0.05,39.73381,-104.963135,80206,Denver,CO,1108 N Race St Denver CO 80206,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/1108-N-Race-St-Denver-CO-80206/13329268_zpid/,18.259866557073376,Worst,354.52395032525135,550.5050505050505,-1204.0,1127.3333333333333,1127.3333333333333,563.6666666666666,0.6439976345357776,-27406.0,,,,,,,
71,63359164,"$2,475,000",2475000.0,2418428.0,9639.0,1772000.0,5.0,6.0,6026.0,18711.0,0.42954545454545456,39.726948,-104.97726,80218,Denver,CO,680 N Clarkson St Denver CO 80218,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/680-N-Clarkson-St-Denver-CO-80218/63359164_zpid/,18.059692980977083,Worst,410.7202124128775,132.27513227513228,12685.0,1205.2,1004.3333333333334,547.8181818181819,3.105044805841354,-56572.0,,,,,,,
72,119692735,"$4,600,000",4600000.0,4490476.0,11517.0,2726300.0,4.0,6.0,5969.0,4967.0,0.11402662993572084,39.70921,-104.94715,80209,Denver,CO,401 S Garfield St BUILDING 14 Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/401-S-Garfield-St-BUILDING-14-Denver-CO-80209/119692735_zpid/,20.054867815569086,Worst,770.6483498073379,926.1123414535937,-1002.0,1492.25,994.8333333333334,596.9,0.8321326855419668,-109524.0,,,,,,,
73,13346578,"$765,000",765000.0,765006.0,2999.0,585900.0,2.0,2.0,1809.0,3120.0,0.07162534435261708,39.7251,-104.9767,80218,Denver,CO,553 N Emerson St Denver CO 80218,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/553-N-Emerson-St-Denver-CO-80218/13346578_zpid/,18.172399916581146,Worst,422.88557213930346,245.19230769230768,1311.0,904.5,904.5,452.25,1.7247097844112769,6.0,,,,,,,
74,13333768,"$360,000",360000.0,354200.0,1875.0,290500.0,1.0,1.0,886.0,,,39.729397,-104.978325,80203,Denver,CO,800 N Washington St APT 1003 Denver CO 80203,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/800-N-Washington-St-APT-1003-Denver-CO-80203/13333768_zpid/,17.898755193111402,Worst,,,,,,,,-5800.0,,,,,,,
75,13347044,"$869,000",869000.0,857883.0,3780.0,775400.0,3.0,3.0,2026.0,4690.0,0.10766758494031221,39.72154,-104.979065,80203,Denver,CO,327 N Washington St Denver CO 80203,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/327-N-Washington-St-Denver-CO-80203/13347044_zpid/,18.26509798096025,Worst,428.92398815399804,185.28784648187633,2664.0,675.3333333333334,675.3333333333334,337.6666666666667,2.3149062191510366,-11117.0,,,,,,,
76,13348003,"$1,800,000",1800000.0,1772567.0,6999.0,1066200.0,3.0,3.0,3202.0,,,39.721855,-104.949455,80206,Denver,CO,348 Steele St Denver CO 80206,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/348-Steele-St-Denver-CO-80206/13348003_zpid/,19.35574296836292,Worst,,,,,,,,-27433.0,,,,,,,
77,61433564,"$2,195,000",2195000.0,2117106.0,8474.0,1289400.0,3.0,4.0,4174.0,3484.8,0.08,39.72502,-104.953766,80206,Denver,CO,545 Fillmore St Denver CO 80206,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/545-Fillmore-St-Denver-CO-80206/61433564_zpid/,19.0390308348477,Worst,525.8744609487302,629.8783287419651,-689.1999999999998,1391.3333333333333,1043.5,596.2857142857143,0.8348826066123622,-77894.0,,,,,,,
78,13351999,"$7,900,000",7900000.0,7613800.0,29905.0,4107600.0,5.0,9.0,9899.0,87120.0,2.0,39.710556,-104.95996,80209,Denver,CO,300 S York St Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/300-S-York-St-Denver-CO-80209/13351999_zpid/,19.513609119981815,Worst,798.0604101424386,90.67952249770431,77221.0,1979.8,1099.888888888889,707.0714285714286,8.800888978684716,-286200.0,,,,,,,
79,82274040,"$249,900",249900.0,249900.0,1464.0,226500.0,1.0,1.0,561.0,,,39.738205,-104.96311,80206,Denver,CO,2020 E 14th Ave APT 2 Denver CO 80206,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/2020-E-14th-Ave-APT-2-Denver-CO-80206/82274040_zpid/,18.053810152001454,Worst,,,,,,,,0.0,,,,,,,
80,13350685,"$2,300,000",2300000.0,2263200.0,7460.0,1364000.0,4.0,4.0,5762.0,9932.0,0.22800734618916438,39.70968,-104.949745,80209,Denver,CO,400 S Steele St UNIT 3 Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/400-S-Steele-St-UNIT-3-Denver-CO-80209/13350685_zpid/,19.934785537588667,Worst,399.166955918084,231.57470801449858,4170.0,1440.5,1440.5,720.25,1.7237070461645263,-36800.0,,,,,,,
81,13344897,"$850,000",850000.0,839126.0,3008.0,654100.0,4.0,4.0,2438.0,2290.0,0.05257116620752984,39.718117,-104.98044,80203,Denver,CO,540 E 1st Ave Denver CO 80203,FOR_SALE,Multi-family home for sale,MULTI_FAMILY,False,False,-1,https://zillow.com/homedetails/540-E-1st-Ave-Denver-CO-80203/13344897_zpid/,18.389787371105914,Worst,348.6464315012305,371.17903930131007,-148.0,609.5,609.5,304.75,0.9392945036915504,-10874.0,,,,,,,
82,58296021,"$270,000",270000.0,265662.0,1494.0,203400.0,1.0,1.0,563.0,,,39.738136,-104.976135,80218,Denver,CO,1390 N Emerson St APT 101 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1390-N-Emerson-St-APT-101-Denver-CO-80218/58296021_zpid/,17.554187213765033,Worst,,,,,,,,-4338.0,,,,,,,
83,13347203,"$524,900",524900.0,521661.0,2199.0,409600.0,2.0,2.0,938.0,,,39.71541,-104.976585,80209,Denver,CO,54 S Emerson St 5 Denver CO 80209,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/54-S-Emerson-St-5-Denver-CO-80209/13347203_zpid/,18.66600948227273,Worst,,,,,,,,-3239.0,,,,,,,
84,13349066,"$790,000",790000.0,779027.0,2497.0,513200.0,2.0,2.0,1205.0,,,39.721756,-104.95378,80206,Denver,CO,345 N Fillmore St APT 408 Denver CO 80206,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/345-N-Fillmore-St-APT-408-Denver-CO-80206/13349066_zpid/,19.19482748982255,Worst,,,,,,,,-10973.0,,,,,,,
85,13392934,"$875,000",875000.0,861783.0,3099.0,585300.0,3.0,2.0,1828.0,6250.0,0.14348025711662074,39.73525,-104.93182,80220,Denver,CO,1225 Dahlia St Denver CO 80220,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1225-Dahlia-St-Denver-CO-80220/13392934_zpid/,19.439628116452532,Worst,478.6652078774617,140.0,4422.0,609.3333333333334,914.0,365.6,3.4190371991247264,-13217.0,,,,,,,
86,130309336,"$1,850,000",1850000.0,1821538.0,6165.0,1233000.0,4.0,4.0,4876.0,6969.6,0.16,39.728725,-104.929115,80220,Denver,CO,780 Elm St Denver CO 80220,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/780-Elm-St-Denver-CO-80220/130309336_zpid/,19.840147221405303,Worst,379.40935192780967,265.4384756657484,2093.6000000000004,1219.0,1219.0,609.5,1.4293683347005743,-28462.0,,,,,,,
87,58327227,"$225,000",225000.0,225000.0,1374.0,216500.0,1.0,1.0,584.0,6010.0,0.1379706152433425,39.73453,-104.974945,80218,Denver,CO,1144 N Ogden St APT 102 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1144-N-Ogden-St-APT-102-Denver-CO-80218/58327227_zpid/,17.7736359918908,Worst,385.2739726027397,37.437603993344425,5426.0,584.0,584.0,292.0,10.29109589041096,0.0,,,,,,,
88,13346190,"$1,150,000",1150000.0,1127100.0,4300.0,692300.0,4.0,4.0,2735.0,4160.0,0.09550045913682277,39.72405,-104.973236,80218,Denver,CO,511 N Downing St Denver CO 80218,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/511-N-Downing-St-Denver-CO-80218/13346190_zpid/,18.35226524396559,Worst,420.47531992687385,276.4423076923077,1425.0,683.75,683.75,341.875,1.5210237659963437,-22900.0,,,,,,,
89,13393809,"$775,000",775000.0,751378.0,3699.0,472200.0,4.0,4.0,1989.0,6750.0,0.15495867768595042,39.731876,-104.9261,80220,Denver,CO,947 Glencoe St Denver CO 80220,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/947-Glencoe-St-Denver-CO-80220/13393809_zpid/,19.822368676347065,Worst,389.64303670186024,114.81481481481481,4761.0,497.25,497.25,248.625,3.3936651583710407,-23622.0,,,,,,,
90,13329715,"$599,900",599900.0,582716.0,2469.0,479100.0,2.0,2.0,1164.0,,,39.736034,-104.969124,80218,Denver,CO,1250 N Humboldt St APT 1504 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1250-N-Humboldt-St-APT-1504-Denver-CO-80218/13329715_zpid/,17.923265536376768,Worst,,,,,,,,-17184.0,,,,,,,
91,318398764,"$805,000",805000.0,795092.0,3214.0,578600.0,3.0,4.0,1748.0,,,39.734043,-104.93635,80220,Denver,CO,4383 E Hale Pkwy Denver CO 80220,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/4383-E-Hale-Pkwy-Denver-CO-80220/318398764_zpid/,19.309203577721174,Worst,,,,,,,,-9908.0,,,,,,,
92,318398763,"$790,000",790000.0,780612.0,3214.0,558600.0,3.0,4.0,1748.0,,,39.734047,-104.93643,80220,Denver,CO,4373 E Hale Pkwy Denver CO 80220,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/4373-E-Hale-Pkwy-Denver-CO-80220/318398763_zpid/,19.305788198859037,Worst,,,,,,,,-9388.0,,,,,,,
93,13395617,"$1,200,000",1200000.0,1190700.0,5537.0,1058000.0,6.0,4.0,3947.0,5626.0,0.12915518824609734,39.71762,-104.93982,80220,Denver,CO,75 Albion St Denver CO 80220,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/75-Albion-St-Denver-CO-80220/13395617_zpid/,19.928738432610515,Worst,304.0283759817583,213.2954141485958,1679.0,657.8333333333334,986.75,394.7,1.4253863693944768,-9300.0,,,,,,,
94,58685353,"$695,000",695000.0,695004.0,2900.0,496300.0,3.0,2.0,1973.0,1072.0,0.024609733700642792,39.74181,-104.96152,80206,Denver,CO,2121 E 16th Ave Denver CO 80206,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/2121-E-16th-Ave-Denver-CO-80206/58685353_zpid/,17.94888373074443,Worst,352.25544855549924,648.320895522388,-901.0,657.6666666666666,986.5,394.6,0.5433350228079067,4.0,,,,,,,
95,58685242,"$199,900",199900.0,199900.0,1294.0,183800.0,1.0,1.0,416.0,,,39.742325,-104.977745,80218,Denver,CO,1629 N Clarkson St APT 16 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1629-N-Clarkson-St-APT-16-Denver-CO-80218/58685242_zpid/,17.291815961372034,Worst,,,,,,,,0.0,,,,,,,
96,13332162,"$850,000",850000.0,834545.0,3599.0,574800.0,4.0,2.0,2447.0,4687.0,0.10759871441689624,39.735718,-104.980705,80203,Denver,CO,1226 N Pennsylvania St Denver CO 80203,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1226-N-Pennsylvania-St-Denver-CO-80203/13332162_zpid/,17.498771436870893,Worst,347.3641193297916,181.35267761894602,2240.0,611.75,1223.5,407.8333333333333,1.9154066203514508,-15455.0,,,,,,,
97,13328646,"$634,000",634000.0,615300.0,2966.0,548300.0,2.0,3.0,1779.0,,,39.737244,-104.96635,80218,Denver,CO,1313 N Williams St APT 1005 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1313-N-Williams-St-APT-1005-Denver-CO-80218/13328646_zpid/,17.972879196415978,Worst,,,,,,,,-18700.0,,,,,,,
98,13333929,"$595,000",595000.0,583073.0,2804.0,473300.0,2.0,3.0,1340.0,,,39.729923,-104.98025,80203,Denver,CO,899 N Pearl St APT 17 Denver CO 80203,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/899-N-Pearl-St-APT-17-Denver-CO-80203/13333929_zpid/,17.801457150617473,Worst,,,,,,,,-11927.0,,,,,,,
99,63359095,"$317,900",317900.0,312890.0,1841.0,297300.0,1.0,1.0,816.0,29185.2,0.67,39.7382,-104.97505,80218,Denver,CO,1024 E 14th Ave 2 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1024-E-14th-Ave-2-Denver-CO-80218/63359095_zpid/,17.59251440717183,Worst,389.5833333333333,10.892507161163877,28369.2,816.0,816.0,408.0,35.766176470588235,-5010.0,,,,,,,
100,13392085,"$725,000",725000.0,713950.0,3705.0,517300.0,2.0,3.0,2537.0,5710.0,0.13108356290174472,39.738434,-104.93005,80220,Denver,CO,1400 Eudora St Denver CO 80220,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1400-Eudora-St-Denver-CO-80220/13392085_zpid/,19.372530514021587,Worst,285.7705951911707,126.97022767075306,3173.0,1268.5,845.6666666666666,507.4,2.250689791091841,-11050.0,,,,,,,
101,13327408,"$900,000",900000.0,880000.0,3994.0,910300.0,2.0,2.0,3312.0,5940.0,0.13636363636363635,39.72867,-104.9476,80206,Denver,CO,771 Cook St Denver CO 80206,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/771-Cook-St-Denver-CO-80206/13327408_zpid/,19.106469851595165,Worst,271.7391304347826,151.5151515151515,2628.0,1656.0,1656.0,828.0,1.7934782608695652,-20000.0,,,,,,,
102,61471186,"$225,000",225000.0,225000.0,1321.0,215500.0,1.0,1.0,500.0,9386.0,0.21547291092745638,39.73765,-104.976135,80218,Denver,CO,1340 N Emerson St APT 4 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1340-N-Emerson-St-APT-4-Denver-CO-80218/61471186_zpid/,17.577597960106953,Worst,450.0,23.971873002343916,8886.0,500.0,500.0,250.0,18.772,0.0,,,,,,,
103,2061433762,"$1,150,000",1150000.0,,,,5.0,4.0,3144.0,4687.0,0.10759871441689624,39.73541,-104.957115,80206,Denver,CO,1204 Columbine St Denver CO 80206,FOR_SALE,Multi-family home for sale,MULTI_FAMILY,False,False,-1,https://zillow.com/homedetails/1204-Columbine-St-Denver-CO-80206/2061433762_zpid/,18.419100436443422,Worst,365.77608142493636,245.35950501386816,1543.0,628.8,786.0,349.3333333333333,1.4907760814249365,,,,,,,,
104,13330969,"$405,000",405000.0,388636.0,1995.0,309000.0,2.0,2.0,958.0,,,39.729404,-104.9746,80218,Denver,CO,1029 E 8th Ave APT 908 Denver CO 80218,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1029-E-8th-Ave-APT-908-Denver-CO-80218/13330969_zpid/,18.036946022498284,Worst,,,,,,,,-16364.0,,,,,,,
105,13332205,"$475,000",475000.0,470153.0,3300.0,420900.0,2.0,3.0,1907.0,,,39.73461,-104.9832,80203,Denver,CO,1140 N Grant St APT 1 Denver CO 80203,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/1140-N-Grant-St-APT-1-Denver-CO-80203/13332205_zpid/,17.4600606405696,Worst,,,,,,,,-4847.0,,,,,,,
106,13345274,"$779,000",779000.0,769500.0,3367.0,606700.0,3.0,2.0,1861.0,3900.0,0.08953168044077135,39.71414,-104.98238,80209,Denver,CO,128 S Logan St Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,18.525695769860146,Worst,418.5921547555078,199.74358974358975,2039.0,620.3333333333334,930.5,372.2,2.0956475013433637,-9500.0,,,,,,,
107,13352090,"$3,495,000",3495000.0,3404220.0,5376.0,1593400.0,6.0,6.0,5723.0,6240.0,0.14325068870523416,39.710545,-104.96432,80209,Denver,CO,325 S Race St Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/325-S-Race-St-Denver-CO-80209/13352090_zpid/,19.355153776794683,Worst,610.6936921195178,560.0961538461538,517.0,953.8333333333334,953.8333333333334,476.9166666666667,1.0903372357155339,-90780.0,,,,,,,
108,13345450,"$850,000",850000.0,832300.0,4015.0,663900.0,4.0,4.0,2578.0,4462.0,0.1024334251606979,39.71176,-104.98317,80209,Denver,CO,265 S Logan St Denver CO 80209,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/265-S-Logan-St-Denver-CO-80209/13345450_zpid/,18.62169724969018,Worst,329.7129557796742,190.49753473778574,1884.0,644.5,644.5,322.25,1.730799069045772,-17700.0,,,,,,,
109,13328694,"$1,649,000",1649000.0,1638200.0,7434.0,1260900.0,4.0,4.0,4316.0,6250.0,0.14348025711662074,39.7371,-104.965096,80218,Denver,CO,1315 N High St Denver CO 80218,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1315-N-High-St-Denver-CO-80218/13328694_zpid/,18.028330474694666,Worst,382.06672845227064,263.84,1934.0,1079.0,1079.0,539.5,1.448100092678406,-10800.0,,,,,,,
110,303873299,"$1,375,000",1375000.0,1328547.0,5395.0,447600.0,4.0,3.0,2319.0,5304.0,0.12176308539944904,39.740425,-104.93359,80220,Denver,CO,4605 E Colfax Ave Denver CO 80220,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4605-E-Colfax-Ave-Denver-CO-80220/303873299_zpid/,19.139814676942443,Worst,592.9279862009487,259.23831070889895,2985.0,579.75,773.0,331.2857142857143,2.2871927554980593,-46453.0,,,,,,,
111,13328030,"$2,190,000",2190000.0,2143404.0,8880.0,1475400.0,4.0,4.0,4916.0,6085.0,0.13969237832874196,39.72835,-104.95373,80206,Denver,CO,746 N Detroit St Denver CO 80206,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/746-N-Detroit-St-Denver-CO-80206/13328030_zpid/,18.88237717380865,Worst,445.4841334418226,359.9013968775678,1169.0,1229.0,1229.0,614.5,1.2377949552481693,-46596.0,,,,,,,
112,13331982,"$510,000",510000.0,500192.0,2161.0,410400.0,1.0,1.0,1237.0,12632.4,0.29,39.737087,-104.98073,80203,Denver,CO,1300 N Pennsylvania St SUITE 106 Denver CO 80203,FOR_SALE,Multi-family home for sale,MULTI_FAMILY,False,False,-1,https://zillow.com/homedetails/1300-N-Pennsylvania-St-SUITE-106-Denver-CO-80203/13331982_zpid/,17.430951270442044,Worst,412.287793047696,40.37237579557329,11395.4,1237.0,1237.0,618.5,10.212126111560226,-9808.0,,,,,,,
